n_families,s_min,s_max,e_min,e_max,bbox_area,mean_nearest_neighbor_distance,mean_pairwise_distance,density,perm
21,0,37,6,49,1672,5.8329873773706495,19.64526068955385,0.012559808612440191,1725
21,4,39,11,49,1404,4.386101397033554,19.53231705037373,0.014957264957264958,1726
21,0,37,6,51,1748,4.595955895721387,22.94019041340959,0.012013729977116704,1727
21,0,35,5,51,1692,4.928054060582094,22.884518944381227,0.012411347517730497,1728
21,0,36,11,49,1443,4.489150680290146,19.904813569398893,0.014553014553014554,1729
21,2,35,10,49,1360,4.361440360648762,18.705310040625548,0.015441176470588236,1730
21,0,35,10,51,1512,5.257996429942467,19.61840532947284,0.013888888888888888,1731
21,1,38,12,48,1406,3.630958799579472,18.536000066792205,0.014935988620199146,1732
21,1,32,13,52,1280,4.3745333995543545,15.926076328442667,0.01640625,1733
21,2,37,9,50,1512,4.973527895435478,20.349375195263217,0.013888888888888888,1734
21,0,36,7,48,1554,4.431392420511548,21.8961669998645,0.013513513513513514,1735
21,0,38,19,50,1248,4.413861789312656,16.128809264068014,0.016826923076923076,1736
21,2,38,10,46,1369,5.791810836699254,19.75118791733149,0.015339663988312637,1737
21,5,37,21,50,990,4.10163631029858,17.496681950730263,0.021212121212121213,1738
21,0,33,6,47,1428,3.9251441393636526,21.720653956916415,0.014705882352941176,1739
21,1,37,19,48,1110,3.884339589036849,16.089346474583124,0.01891891891891892,1740
21,1,35,5,51,1645,5.143079516955396,20.993840304401594,0.01276595744680851,1741
21,0,37,9,50,1596,4.884821543020728,19.947221378885818,0.013157894736842105,1742
21,0,35,14,49,1296,4.503157999026519,17.929021744501018,0.016203703703703703,1743
21,1,34,14,51,1292,5.3627675469002805,17.732832170431347,0.016253869969040248,1744
21,1,38,12,47,1368,4.473259084106016,18.76379819945281,0.015350877192982455,1745
21,7,33,15,52,1026,3.9855613987036183,15.830819693692476,0.02046783625730994,1746
21,0,33,12,50,1326,4.40924149263285,19.661280562059172,0.01583710407239819,1747
21,1,36,6,50,1620,3.821818207760768,16.79199298681314,0.012962962962962963,1748
21,2,28,9,52,1188,3.671288813242679,18.18167947121694,0.017676767676767676,1749
21,4,35,9,49,1312,3.9312176295182164,18.203979997200168,0.01600609756097561,1750
21,6,37,18,51,1088,4.274691702963987,19.413485764277066,0.019301470588235295,1751
21,10,36,15,51,999,4.14623900995344,15.571661574827527,0.021021021021021023,1752
21,0,35,6,46,1476,5.154098808598554,19.178573088446324,0.014227642276422764,1753
21,2,35,6,51,1564,4.641893863912021,15.793690086177081,0.013427109974424553,1754
21,2,35,15,45,1054,3.4241092324811766,16.56496899651033,0.019924098671726755,1755
21,8,37,15,52,1140,4.514698151317293,17.31929904654253,0.018421052631578946,1756
21,2,38,4,50,1739,5.266736361075347,20.55045043091771,0.012075905692926969,1757
21,0,33,18,51,1156,4.026642045966227,17.640185709105456,0.018166089965397925,1758
21,4,36,14,51,1254,5.102822345514935,18.26124360149336,0.01674641148325359,1759
21,3,39,21,51,1147,4.594580965353288,16.442614681664274,0.018308631211857017,1760
21,0,37,12,50,1482,5.171972378457187,20.04833132511164,0.01417004048582996,1761
21,0,37,9,50,1596,4.654716852077712,19.622353759886607,0.013157894736842105,1762
21,1,35,11,50,1400,4.06983904410842,19.581326485177634,0.015,1763
21,0,38,4,51,1872,4.99110361323625,20.905410208259024,0.011217948717948718,1764
21,3,36,12,51,1360,5.004336548930538,18.661576242140786,0.015441176470588236,1765
21,0,35,9,49,1476,5.09883974964997,19.7146574448744,0.014227642276422764,1766
21,0,32,0,51,1716,5.225170874714364,21.275119379857447,0.012237762237762238,1767
21,4,36,10,51,1386,4.128047830858494,19.667326392300037,0.015151515151515152,1768
21,0,37,1,52,1976,5.5180426557405955,20.888832683863264,0.01062753036437247,1769
21,1,35,13,52,1400,3.8788790692208943,18.546822165662928,0.015,1770
21,0,32,2,45,1452,4.844903819268366,19.08585600465493,0.014462809917355372,1771
21,2,37,23,50,1008,4.711414357638757,16.728605042428796,0.020833333333333332,1772
21,3,38,21,50,1080,3.9710371660406905,18.00933559348168,0.019444444444444445,1773
21,4,36,5,49,1485,5.003035047847763,19.3538952153557,0.014141414141414142,1774
21,0,36,5,48,1628,4.590216700368539,18.67259455223793,0.012899262899262898,1775
21,1,34,10,47,1292,4.549041520942304,19.527789006300576,0.016253869969040248,1776
21,3,35,15,45,1023,4.705357523807892,17.811649611309065,0.020527859237536656,1777
21,4,35,6,49,1408,4.374088781003609,16.94350927383503,0.014914772727272728,1778
21,2,35,9,49,1394,4.273424694963673,18.12436299137128,0.015064562410329985,1779
21,0,37,1,47,1786,4.605859547174398,22.514846693866584,0.011758118701007838,1780
21,1,35,14,51,1330,3.772047260508307,18.507226003781724,0.015789473684210527,1781
21,0,34,7,49,1505,4.465007554519466,20.699828025544846,0.013953488372093023,1782
21,0,34,18,51,1190,4.404806151120549,18.340467355410215,0.01764705882352941,1783
21,5,33,12,52,1189,4.774822642818696,18.454268350329016,0.017661900756938603,1784
21,1,35,15,51,1295,4.142469705133803,17.43231829427069,0.016216216216216217,1785
21,0,36,13,51,1443,4.912411452920811,19.6613299919454,0.014553014553014554,1786
21,0,31,5,51,1504,5.070310962197612,20.890978997970315,0.013962765957446808,1787
21,1,37,10,50,1517,4.574622425441269,21.267687035611164,0.013843111404087014,1788
21,1,32,12,48,1184,4.288139270758525,18.230290777196128,0.017736486486486486,1789
21,2,36,5,49,1575,4.215234109922863,20.351234394721946,0.013333333333333334,1790
21,1,29,9,49,1189,3.226859496150026,17.35162334205338,0.017661900756938603,1791
21,1,37,10,49,1480,4.336479634902289,19.08998814246802,0.01418918918918919,1792
21,2,38,7,48,1554,5.262266543093666,18.344012336323658,0.013513513513513514,1793
21,0,37,5,48,1672,5.304310667424734,22.054286353372405,0.012559808612440191,1794
21,1,36,10,48,1404,3.6692192570888174,16.033763136921007,0.014957264957264958,1795
21,1,31,9,50,1302,4.978913818236526,19.616990572969783,0.016129032258064516,1796
21,0,32,11,47,1221,4.887244599579339,18.855877454278517,0.0171990171990172,1797
21,0,38,12,49,1482,4.46287671988907,19.611969816343137,0.01417004048582996,1798
21,0,37,2,46,1710,5.062780349174058,20.623161343350347,0.012280701754385965,1799
21,1,34,4,52,1666,4.9849386881241,20.695120896963886,0.012605042016806723,1800
21,3,33,7,47,1271,3.9853488252231406,19.636464916157223,0.016522423288749016,1801
21,8,37,12,50,1170,3.337997703021312,17.925050338772067,0.017948717948717947,1802
21,1,37,14,47,1258,5.202306142915324,18.18498688491455,0.016693163751987282,1803
21,1,32,13,49,1184,4.285421336050761,16.74269823098979,0.017736486486486486,1804
21,0,34,10,50,1435,4.312610702093104,19.65926805403275,0.014634146341463415,1805
21,2,36,9,49,1435,5.220356606619866,16.72968491063355,0.014634146341463415,1806
21,4,34,18,49,992,3.218801804494627,17.761287976519405,0.021169354838709676,1807
21,1,36,9,51,1548,3.8662148862841277,19.0818521003069,0.013565891472868217,1808
21,1,35,12,50,1365,4.729328245891086,17.765631635668306,0.015384615384615385,1809
21,0,32,0,49,1650,4.478692345830177,18.493425809135655,0.012727272727272728,1810
21,0,38,8,47,1560,3.252136442335202,19.626776345399367,0.013461538461538462,1811
21,0,31,7,51,1440,4.859141101677447,16.838045057217965,0.014583333333333334,1812
21,1,37,10,47,1406,4.667995504813952,19.80400027891158,0.014935988620199146,1813
21,3,35,4,52,1617,5.264927837566889,18.031549625450495,0.012987012987012988,1814
21,1,36,13,41,1044,3.770501379190431,16.909055928170623,0.020114942528735632,1815
21,0,35,9,47,1404,3.34147842378247,18.248778704619955,0.014957264957264958,1816
21,0,36,17,52,1332,4.819418904007064,19.843931109670653,0.015765765765765764,1817
21,3,36,12,52,1394,3.602054291111674,20.62336126671699,0.015064562410329985,1818
21,1,34,20,48,986,4.068707270723176,17.99394672661309,0.02129817444219067,1819
21,4,36,5,48,1452,4.553835466319027,19.87232558042433,0.014462809917355372,1820
21,0,37,13,50,1444,4.1175908257122655,19.484915992857214,0.014542936288088643,1821
21,4,34,23,50,868,3.1624395931852485,15.228196453510394,0.024193548387096774,1822
21,1,37,15,50,1332,4.598281933209443,18.6232879869081,0.015765765765765764,1823
21,2,35,5,52,1632,3.185067250760263,20.712583336211086,0.012867647058823529,1824
21,2,36,10,51,1470,4.018036194197374,19.636245626713215,0.014285714285714285,1825
21,1,27,5,47,1161,3.8455245006078065,18.016181866344233,0.01808785529715762,1826
21,1,31,18,50,1023,4.503891170680603,17.288337743107718,0.020527859237536656,1827
21,4,36,14,47,1122,4.070734576771318,19.81239059826499,0.01871657754010695,1828
21,0,37,0,48,1862,4.987356060522503,20.565752519242988,0.011278195488721804,1829
21,10,37,10,45,1008,3.3141858994300293,14.434108206071052,0.020833333333333332,1830
21,0,31,6,46,1312,3.5788182073021435,18.231399713014934,0.01600609756097561,1831
21,1,27,0,51,1404,3.7874185745401223,21.37758429249652,0.014957264957264958,1832
21,2,36,15,46,1120,4.304029561429331,18.623053266598316,0.01875,1833
21,0,37,6,50,1710,5.393955319822265,18.712446358882914,0.012280701754385965,1834
21,1,38,16,50,1330,4.397484361114662,16.535178957254775,0.015789473684210527,1835
21,1,35,13,50,1330,3.6956337924044766,17.629560309125825,0.015789473684210527,1836
21,2,31,19,49,930,3.9132668320642843,15.91392113061521,0.02258064516129032,1837
21,2,35,12,46,1190,4.864267817033956,20.61969387516098,0.01764705882352941,1838
21,2,32,5,49,1395,4.534304149152451,18.100294557446073,0.015053763440860216,1839
21,0,37,10,45,1368,5.014031348171369,19.784009662477914,0.015350877192982455,1840
21,0,35,5,48,1584,4.638968109506009,22.084652400469288,0.013257575757575758,1841
21,2,37,10,50,1476,5.477488683080339,18.3973174168969,0.014227642276422764,1842
21,4,37,12,49,1292,3.262649427496122,17.14964800572691,0.016253869969040248,1843
21,2,27,10,46,962,4.098789339066795,17.81677541929526,0.02182952182952183,1844
21,0,33,6,51,1564,4.891657534644564,18.095419105409906,0.013427109974424553,1845
21,6,38,3,52,1650,4.3207650393477595,20.187303920749443,0.012727272727272728,1846
21,0,35,6,52,1692,4.390359659873583,17.51333426588443,0.012411347517730497,1847
21,3,29,0,51,1404,4.033170099662211,21.395489944844666,0.014957264957264958,1848
21,0,36,16,49,1258,3.62694241441771,18.438691167412525,0.016693163751987282,1849
21,2,34,12,51,1320,5.667741431685924,19.834492348999266,0.015909090909090907,1850
21,0,35,0,45,1656,4.180298433036286,18.068821011327458,0.012681159420289856,1851
21,1,26,4,50,1222,4.653933042238905,18.16725140594042,0.01718494271685761,1852
21,1,35,5,44,1400,5.044010326648341,18.479098243388027,0.015,1853
21,1,32,6,52,1504,4.365765435291963,19.18506947312337,0.013962765957446808,1854
21,2,33,20,51,1024,4.283794297251128,15.655963647082006,0.0205078125,1855
21,1,36,12,49,1368,5.254187152381369,18.32660067704588,0.015350877192982455,1856
21,4,29,14,51,988,4.298328826834432,16.602421060878044,0.02125506072874494,1857
21,3,35,10,49,1320,4.628648169659829,19.17510639035503,0.015909090909090907,1858
21,3,36,12,47,1224,4.512271546529716,19.903937620408666,0.01715686274509804,1859
21,2,37,5,49,1620,5.322426200801101,19.280792596384693,0.012962962962962963,1860
21,1,33,0,51,1716,3.5349197554865137,22.011493426468956,0.012237762237762238,1861
21,2,38,5,52,1776,5.2384790121520455,19.477577415053496,0.011824324324324325,1862
21,3,30,17,52,1008,3.2515382131302615,16.821863531919735,0.020833333333333332,1863
21,8,36,17,47,899,3.952948452873077,16.50408157124739,0.02335928809788654,1864
21,1,32,4,52,1568,4.829242261463334,20.629495442165588,0.013392857142857142,1865
21,0,37,10,52,1634,3.7656176972249007,21.51287670756966,0.012851897184822521,1866
21,1,37,9,52,1628,4.920695588243931,19.3405980544511,0.012899262899262898,1867
21,0,38,5,50,1794,4.696087266420824,20.45144038565576,0.011705685618729096,1868
21,5,38,14,50,1258,4.7437114457021945,18.482270706851715,0.016693163751987282,1869
21,7,34,14,48,980,4.222901648376716,15.53602321026054,0.02142857142857143,1870
21,1,36,12,50,1404,5.071257463727775,18.80416061511195,0.014957264957264958,1871
21,1,38,15,50,1368,4.700290401877033,19.79377850473511,0.015350877192982455,1872
21,0,37,6,51,1748,4.875777423193772,21.35379067957881,0.012013729977116704,1873
21,0,36,20,51,1184,3.5999583851239976,18.83381891408789,0.017736486486486486,1874
21,1,36,17,49,1188,3.960350298209813,17.845295583366724,0.017676767676767676,1875
21,4,38,21,49,1015,4.437412610249905,16.223759413194024,0.020689655172413793,1876
21,3,38,12,51,1440,5.088838741374764,19.69022729425245,0.014583333333333334,1877
21,0,38,3,50,1872,4.630172423002828,20.886332485928907,0.011217948717948718,1878
21,0,36,2,42,1517,5.181141398365697,17.114507990157904,0.013843111404087014,1879
21,1,32,7,51,1440,4.889729411304568,20.27206480291777,0.014583333333333334,1880
21,0,36,13,49,1369,4.849547157837128,19.357662340234906,0.015339663988312637,1881
21,1,36,9,49,1476,4.9438206674677225,20.5418544350437,0.014227642276422764,1882
21,4,32,13,48,1044,4.183732519794785,16.054061965457095,0.020114942528735632,1883
21,2,38,6,51,1702,4.915560973762834,19.845096598054347,0.012338425381903642,1884
21,2,36,15,51,1295,4.3265651030523,18.16574245033315,0.016216216216216217,1885
21,2,36,23,50,980,3.5492259585912134,15.81473641009968,0.02142857142857143,1886
21,2,35,19,49,1054,3.497296778021719,17.72650142134797,0.019924098671726755,1887
21,5,37,16,49,1122,4.442959028685653,18.299562161529952,0.01871657754010695,1888
21,0,39,8,43,1440,4.137067893489008,17.90169393336023,0.014583333333333334,1889
21,0,31,10,52,1376,3.620133362846405,19.136567338686785,0.015261627906976744,1890
21,0,34,12,51,1400,4.657104754433144,21.24559268131709,0.015,1891
21,0,34,3,50,1680,3.9713969075231894,18.051240769373354,0.0125,1892
21,3,30,5,52,1344,4.2405740984559674,19.471560143217054,0.015625,1893
21,4,37,7,50,1496,4.6935804277941955,18.835492991782516,0.014037433155080214,1894
21,2,37,17,50,1224,4.402362625429448,19.209246855333962,0.01715686274509804,1895
21,1,38,9,51,1634,4.17575029315985,18.26260949817707,0.012851897184822521,1896
21,1,36,13,51,1404,4.473512089249191,19.421290014257345,0.014957264957264958,1897
21,3,31,18,49,928,3.9480527914953294,16.333490606463666,0.022629310344827586,1898
21,0,35,17,46,1080,3.8221171932069558,18.111113066229773,0.019444444444444445,1899
21,0,32,5,46,1386,4.401850028404546,15.872607549434239,0.015151515151515152,1900
21,0,36,0,42,1591,4.881893409776012,22.421467277860202,0.013199245757385292,1901
21,0,35,9,48,1440,3.8591107488267884,20.64740208069815,0.014583333333333334,1902
21,0,35,5,46,1512,4.545301315235253,20.861470680709687,0.013888888888888888,1903
21,0,36,10,50,1517,4.016020538694595,19.133315092917872,0.013843111404087014,1904
21,0,37,6,51,1748,4.883060586826484,22.80559127026428,0.012013729977116704,1905
21,5,35,17,50,1054,4.044446308866496,17.216621556112283,0.019924098671726755,1906
21,2,31,9,52,1320,4.269786108636622,18.91032960497252,0.015909090909090907,1907
21,1,34,12,50,1326,4.060713624291558,21.423275433577206,0.01583710407239819,1908
21,4,30,17,52,972,4.301971025480147,17.50573004540011,0.021604938271604937,1909
21,0,39,3,51,1960,5.443638562250529,22.531657836944497,0.010714285714285714,1910
21,4,34,8,47,1240,4.07054422892681,17.70287842463631,0.016935483870967744,1911
21,0,35,1,47,1692,6.002876969557919,19.467063082733997,0.012411347517730497,1912
21,0,36,7,48,1554,4.638562382577026,18.861776301980772,0.013513513513513514,1913
21,6,33,16,48,924,4.49903122880758,16.644906611376094,0.022727272727272728,1914
21,0,36,6,46,1517,4.142990312692141,20.478920791303047,0.013843111404087014,1915
21,0,35,14,52,1404,3.377113060148552,16.87752714780577,0.014957264957264958,1916
21,2,32,18,50,1023,3.256382709358525,17.892880903098717,0.020527859237536656,1917
21,0,36,13,49,1369,4.9604638790302165,18.984377178221358,0.015339663988312637,1918
21,5,32,9,45,1036,3.323575552628434,16.53233485297072,0.02027027027027027,1919
21,2,36,10,49,1400,3.779982692009825,20.067666246076637,0.015,1920
21,5,37,13,46,1122,4.0111982179075785,16.901471814277766,0.01871657754010695,1921
21,1,36,5,50,1656,4.795745140254094,19.425074695832752,0.012681159420289856,1922
21,1,34,5,43,1326,3.805129938574722,18.517792872544703,0.01583710407239819,1923
21,1,36,10,47,1368,4.957214719659667,17.749071460763663,0.015350877192982455,1924
21,3,37,17,52,1260,4.49674024170986,17.47158289551985,0.016666666666666666,1925
21,0,35,3,51,1764,5.364063258638391,20.78766148706103,0.011904761904761904,1926
21,2,35,4,52,1666,4.166931886714922,19.667931597423195,0.012605042016806723,1927
21,6,36,12,47,1116,3.49889999986109,16.07470386115131,0.01881720430107527,1928
21,0,36,12,52,1517,5.374925691139955,18.83850342021632,0.013843111404087014,1929
21,3,34,0,47,1536,4.47422159964733,18.252520963168113,0.013671875,1930
21,0,34,9,48,1400,4.601699775979313,20.3854934440358,0.015,1931
21,0,38,3,49,1833,4.312624174199319,21.58136936026512,0.011456628477905073,1932
21,0,36,7,47,1517,4.40988885012146,19.00680553836568,0.013843111404087014,1933
21,4,36,11,50,1320,3.9681342272982802,19.148955141664953,0.015909090909090907,1934
21,1,35,6,48,1505,4.719681617388947,19.4834659755581,0.013953488372093023,1935
21,3,36,18,50,1122,4.304813364502904,16.77641537560129,0.01871657754010695,1936
21,3,36,16,47,1088,3.826264360592584,17.791431378113504,0.019301470588235295,1937
21,1,36,16,50,1260,4.98374643771322,16.811567418730196,0.016666666666666666,1938
21,2,35,9,46,1292,4.679522880660163,17.882686247254416,0.016253869969040248,1939
21,3,36,9,49,1394,4.28125522908205,17.313358604638992,0.015064562410329985,1940
21,3,38,0,49,1800,5.038571075660213,21.30121923891336,0.011666666666666667,1941
21,0,36,13,52,1480,3.9086630077704907,20.145060504170413,0.01418918918918919,1942
21,1,37,14,51,1406,4.143199014625765,19.36510293586378,0.014935988620199146,1943
21,3,37,21,44,840,3.2255872896767204,16.224635383650714,0.025,1944
21,5,36,13,52,1280,4.313763000853962,20.29776023635866,0.01640625,1945
21,1,34,4,47,1496,4.500010705395866,20.412948442241223,0.014037433155080214,1946
21,0,37,8,48,1558,5.289637775830205,18.451580649338673,0.013478818998716302,1947
21,0,32,15,50,1188,4.468779019575375,16.285844107813055,0.017676767676767676,1948
21,0,35,13,50,1368,4.273013707528116,18.19392090039558,0.015350877192982455,1949
21,1,36,4,50,1692,4.923825010530805,20.977440580978318,0.012411347517730497,1950
21,1,36,12,52,1476,5.205476496337251,19.99807577411236,0.014227642276422764,1951
21,0,36,13,49,1369,4.00544137272985,21.094643165484342,0.015339663988312637,1952
21,1,34,6,52,1598,4.577066221717091,21.26350798871285,0.013141426783479349,1953
21,6,37,10,49,1280,5.017854089630377,17.19846625537018,0.01640625,1954
21,0,36,13,50,1406,4.22244605094133,19.171365952526138,0.014935988620199146,1955
21,1,37,22,46,925,3.4456175883694007,16.365325657819515,0.022702702702702703,1956
21,2,35,12,52,1394,4.300990167979152,20.799813285567343,0.015064562410329985,1957
21,6,37,9,51,1376,4.1032403939702755,17.069523669917313,0.015261627906976744,1958
21,0,38,4,50,1833,4.703171698175199,22.47843192767876,0.011456628477905073,1959
21,0,38,12,50,1521,6.026234588471253,18.52598117338604,0.013806706114398421,1960
21,1,37,13,52,1480,4.699946461571969,21.02503567222038,0.01418918918918919,1961
21,5,35,17,49,1023,3.5512595170042274,15.728683991697784,0.020527859237536656,1962
21,0,36,4,45,1554,4.557136996675508,20.900483452114276,0.013513513513513514,1963
21,1,34,9,51,1462,4.40745693588673,22.00337228825554,0.014363885088919288,1964
21,5,37,10,51,1386,4.063003647418534,19.448633138320304,0.015151515151515152,1965
21,0,33,12,50,1326,4.778665753339334,19.334999235889438,0.01583710407239819,1966
21,1,37,5,50,1702,5.079865417005304,19.105605536490437,0.012338425381903642,1967
21,6,35,9,50,1260,4.008451667505798,17.62769789713814,0.016666666666666666,1968
21,0,31,10,51,1344,3.4082966377603867,18.849496524417432,0.015625,1969
21,7,37,16,49,1054,4.341310191694426,18.196410573562076,0.019924098671726755,1970
21,1,37,12,50,1443,4.74746859455768,20.932436972807444,0.014553014553014554,1971
21,0,36,6,49,1628,4.681082543647793,18.65180257958102,0.012899262899262898,1972
21,0,37,1,52,1976,5.289785213135048,21.377936723295555,0.01062753036437247,1973
21,5,36,12,52,1312,5.050223959931952,18.679032568708426,0.01600609756097561,1974
21,0,38,5,51,1833,5.793488229217439,23.67096185892479,0.011456628477905073,1975
21,3,30,11,51,1148,3.179690297324344,17.692857127024617,0.018292682926829267,1976
21,7,34,18,50,924,4.357407460344454,15.991632893810317,0.022727272727272728,1977
21,1,32,14,49,1152,4.159375303618327,18.352579118350903,0.018229166666666668,1978
21,3,31,11,50,1160,4.015236718030652,18.523813268619094,0.01810344827586207,1979
21,0,39,19,48,1200,4.053917035697509,17.336799743430557,0.0175,1980
21,5,33,13,51,1131,4.461128316189772,19.288908344738722,0.01856763925729443,1981
21,1,37,15,48,1258,4.129701138382306,15.989642824983054,0.016693163751987282,1982
21,1,37,6,50,1665,4.554863274971443,18.603150912335263,0.012612612612612612,1983
21,2,35,18,50,1122,4.963813381985824,16.551591924858837,0.01871657754010695,1984
21,0,36,3,52,1850,4.788166474557362,19.996365164772666,0.011351351351351352,1985
21,0,33,4,47,1496,4.562017888814436,17.819199258522023,0.014037433155080214,1986
21,2,36,7,50,1540,5.192873356833899,21.57773072128806,0.013636363636363636,1987
21,1,37,13,47,1295,3.6375068318989126,18.333285894391306,0.016216216216216217,1988
21,1,35,6,48,1505,3.813910866422071,18.521903536033417,0.013953488372093023,1989
21,0,36,13,50,1406,4.273722665252167,20.12516508529143,0.014935988620199146,1990
21,1,27,10,52,1161,4.282712031287079,19.372433753948002,0.01808785529715762,1991
21,1,31,13,48,1116,3.7905011336685623,17.763857139761605,0.01881720430107527,1992
21,0,36,5,51,1739,5.343366480842227,19.541988913203905,0.012075905692926969,1993
21,2,37,20,51,1152,3.8222381119882805,20.44614186377784,0.018229166666666668,1994
21,6,36,7,45,1209,4.6264133117290145,18.022127603638744,0.017369727047146403,1995
21,2,36,12,50,1365,3.617790885090349,19.475656698384796,0.015384615384615385,1996
21,0,27,10,50,1148,4.096717377283467,16.71337695023136,0.018292682926829267,1997
21,0,35,7,51,1620,4.100885059440442,19.918598803168013,0.012962962962962963,1998
21,1,30,4,47,1320,3.040946401212437,19.36869515413406,0.015909090909090907,1999
21,2,36,13,50,1330,4.693083120043575,18.0539903550606,0.015789473684210527,2000
